Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016/2/25,722.93,729.51,713.23,729.12,1807258,0,1,722.93,729.51,713.23,729.12,1807258
2016/2/26,733.6,736.16,721.9392,724.86,2123690,0,1,733.6,736.16,721.9392,724.86,2123690
2016/2/29,721,730.6,716.84,717.22,2253426,0,1,721,730.6,716.84,717.22,2253426
2016/3/1,721.3,742.33,718.64,742.17,3005553,0,1,721.3,742.33,718.64,742.17,3005553
2016/3/2,742.87,743.121,733.25,739.48,1814643,0,1,742.87,743.121,733.25,739.48,1814643
2016/3/3,739.48,741,729.63,731.59,2026700,0,1,739.48,741,729.63,731.59,2026700
2016/3/4,734.8,735,725.62,730.22,2425750,0,1,734.8,735,725.62,730.22,2425750
2016/3/7,725.15,727.21,705.14,712.8,3088278,0,1,725.15,727.21,705.14,712.8,3088278
2016/3/8,708.39,722.25,704,713.53,2521688,0,1,708.39,722.25,704,713.53,2521688
2016/3/9,715.165,726.24,712.66,725.41,1977169,0,1,715.165,726.24,712.66,725.41,1977169
2016/3/10,727.79,736.54,723.29,732.17,2230811,0,1,727.79,736.54,723.29,732.17,2230811
2016/3/11,739.95,744.9,736.7,744.87,1768995,0,1,739.95,744.9,736.7,744.87,1768995
2016/3/14,744.97,754.26,743.6625,750.24,1641189,0,1,744.97,754.26,743.6625,750.24,1641189
2016/3/15,746.02,753.01,742.84,750.57,1491578,0,1,746.02,753.01,742.84,750.57,1491578
2016/3/16,749.05,759,746.5,757.36,1465285,0,1,749.05,759,746.5,757.36,1465285
2016/3/17,757.65,765.34,757.36,758.48,2228244,0,1,757.65,765.34,757.36,758.48,2228244
2016/3/18,761.63,762.14,751.82,755.41,2811518,0,1,761.63,762.14,751.82,755.41,2811518
2016/3/21,753.91,763.34,751.27,762.16,1438658,0,1,753.91,763.34,751.27,762.16,1438658
2016/3/22,758.44,765,757.875,760.05,1104784,0,1,758.44,765,757.875,760.05,1104784
2016/3/23,763.35,765.39,756.03,757.56,1233854,0,1,763.35,765.39,756.03,757.56,1233854
2016/3/24,751.2,757.555,750.5,754.84,1555844,0,1,751.2,757.555,750.5,754.84,1555844
2016/3/28,756.17,758.3,752.04,753.28,1083823,0,1,756.17,758.3,752.04,753.28,1083823
2016/3/29,753.68,767.18,748.29,765.89,2003061,0,1,753.68,767.18,748.29,765.89,2003061
2016/3/30,768.21,777.31,767.58,768.34,2019755,0,1,768.21,777.31,767.58,768.34,2019755
2016/3/31,768.34,769.0842,758.25,762.9,1627669,0,1,768.34,769.0842,758.25,762.9,1627669
2016/4/1,757.16,770.04,755.2,769.67,1583698,0,1,757.16,770.04,755.2,769.67,1583698
2016/4/4,769.51,772.44,761.785,765.12,1346424,0,1,769.51,772.44,761.785,765.12,1346424
2016/4/5,758.13,762.87,755.6,758.57,1223905,0,1,758.13,762.87,755.6,758.57,1223905
2016/4/6,757.84,768.42,756.3,768.07,1265577,0,1,757.84,768.42,756.3,768.07,1265577
2016/4/7,765.32,769.36,757.5,760.12,1274852,0,1,765.32,769.36,757.5,760.12,1274852
2016/4/8,765.87,767.13,755.77,759.47,1171867,0,1,765.87,767.13,755.77,759.47,1171867
2016/4/11,765.45,767.22,757.34,757.54,1588692,0,1,765.45,767.22,757.34,757.54,1588692
2016/4/12,758.43,764.92,751.565,764.32,1369358,0,1,758.43,764.92,751.565,764.32,1369358
2016/4/13,770.31,775.75,764.5908,771.91,1771308,0,1,770.31,775.75,764.5908,771.91,1771308
2016/4/14,775.36,779.61,773.22,775.39,1349610,0,1,775.36,779.61,773.22,775.39,1349610
2016/4/15,775.5,780.93,774.9301,780,1585584,0,1,775.5,780.93,774.9301,780,1585584
2016/4/18,780.19,788.55,777.61,787.68,1677015,0,1,780.19,788.55,777.61,787.68,1677015
2016/4/19,790.5,790.95,770.27,776.25,2197615,0,1,790.5,790.95,770.27,776.25,2197615
2016/4/20,779.16,779.66,771.27,774.92,1713088,0,1,779.16,779.66,771.27,774.92,1713088
2016/4/21,777.31,781.6799,771.55,780,3881420,0,1,777.31,781.6799,771.55,780,3881420
2016/4/22,743.91,753.92,730.37,737.77,7039948,0,1,743.91,753.92,730.37,737.77,7039948
2016/4/25,735.35,744.88,735.1,742.21,2472061,0,1,735.35,744.88,735.1,742.21,2472061
2016/4/26,744.42,745.59,720.32,725.37,2793210,0,1,744.42,745.59,720.32,725.37,2793210
2016/4/27,725.32,727.15,709.08,721.46,3313137,0,1,725.32,727.15,709.08,721.46,3313137
2016/4/28,723.29,729.26,703.2,705.06,3129502,0,1,723.29,729.26,703.2,705.06,3129502
2016/4/29,704.12,712.11,703.78,707.88,2913898,0,1,704.12,712.11,703.78,707.88,2913898
2016/5/2,711.92,715.41,706.36,714.41,1673820,0,1,711.92,715.41,706.36,714.41,1673820
2016/5/3,712.5,713.37,707.33,708.44,1931040,0,1,712.5,713.37,707.33,708.44,1931040
2016/5/4,706.77,715.05,704.05,711.37,1708609,0,1,706.77,715.05,704.05,711.37,1708609
2016/5/5,715,717.55,709.4501,714.71,1483357,0,1,715,717.55,709.4501,714.71,1483357
2016/5/6,712.2,725.99,711.95,725.18,1997628,0,1,712.2,725.99,711.95,725.18,1997628
2016/5/9,726.7,734.29,723.5,729.13,1903689,0,1,726.7,734.29,723.5,729.13,1903689
2016/5/10,734.96,740,731.61,739.38,1631714,0,1,734.96,740,731.61,739.38,1631714
2016/5/11,740.52,740.8,727.9025,730.55,1491746,0,1,740.52,740.8,727.9025,730.55,1491746
2016/5/12,732,735.37,724.27,728.07,1354717,0,1,732,735.37,724.27,728.07,1354717
2016/5/13,726.62,731.29,723.51,724.83,1262161,0,1,726.62,731.29,723.51,724.83,1262161
2016/5/16,724.32,732.68,720,730.3,1126862,0,1,724.32,732.68,720,730.3,1126862
2016/5/17,731.06,735.85,718,720.19,1670176,0,1,731.06,735.85,718,720.19,1670176
2016/5/18,718.5,725.57,715.02,721.78,1626800,0,1,718.5,725.57,715.02,721.78,1626800
2016/5/19,718.3,720.5,710.305,715.31,1529910,0,1,718.3,720.5,710.305,715.31,1529910
2016/5/20,716.46,727.7,715.01,721.71,1739895,0,1,716.46,727.7,715.01,721.71,1739895
2016/5/23,719.98,723.4999,716.94,717.25,1240826,0,1,719.98,723.4999,716.94,717.25,1240826
2016/5/24,719.85,734.2,719.645,733.03,1894161,0,1,719.85,734.2,719.645,733.03,1894161
2016/5/25,735,739.89,732.6,738.1,1616624,0,1,735,739.89,732.6,738.1,1616624
2016/5/26,736,741.1,733,736.93,1360119,0,1,736,741.1,733,736.93,1360119
2016/5/27,737.51,747.91,737.01,747.6,1740130,0,1,737.51,747.91,737.01,747.6,1740130
2016/5/31,748.76,753.48,745.57,748.85,2124248,0,1,748.76,753.48,745.57,748.85,2124248
2016/6/1,748.47,751.37,744.34,748.46,1039847,0,1,748.47,751.37,744.34,748.46,1039847
2016/6/2,746.1,747.3,737,744.27,1695824,0,1,746.1,747.3,737,744.27,1695824
2016/6/3,741.49,741.49,733.91,735.86,1230376,0,1,741.49,741.49,733.91,735.86,1230376
2016/6/6,738.5,738.5,728.29,730.06,1499648,0,1,738.5,738.5,728.29,730.06,1499648
2016/6/7,733.27,736.71,730.8,731.09,1215741,0,1,733.27,736.71,730.8,731.09,1215741
2016/6/8,739.5,743.81,735.765,742.93,1615727,0,1,739.5,743.81,735.765,742.93,1615727
2016/6/9,737.07,743.93,736.5,742.52,958963,0,1,737.07,743.93,736.5,742.52,958963
2016/6/10,735.95,739.64,730.51,733.19,1452456,0,1,735.95,739.64,730.51,733.19,1452456
2016/6/13,729.82,739,729.82,731.88,1167736,0,1,729.82,739,729.82,731.88,1167736
2016/6/14,729.31,736,726.5,733.25,1329176,0,1,729.31,736,726.5,733.25,1329176
2016/6/15,734.92,737.15,731.31,732.19,1161701,0,1,734.92,737.15,731.31,732.19,1161701
2016/6/16,727.96,730.39,715.54,724.25,2250083,0,1,727.96,730.39,715.54,724.25,2250083
2016/6/17,721.39,721.39,701.12,704.25,4113085,0,1,721.39,721.39,701.12,704.25,4113085
2016/6/20,710.31,715.87,705.41,706.13,2282725,0,1,710.31,715.87,705.41,706.13,2282725
2016/6/21,710.05,715.38,704.66,708.88,1515918,0,1,710.05,715.38,704.66,708.88,1515918
2016/6/22,714.05,714.21,705.88,710.47,1452884,0,1,714.05,714.21,705.88,710.47,1452884
2016/6/23,710.55,714.88,700.25,714.87,2125028,0,1,710.55,714.88,700.25,714.87,2125028
2016/6/24,690.17,705,684.91,685.2,4771780,0,1,690.17,705,684.91,685.2,4771780
2016/6/27,682.49,683.325,672.66,681.14,2919486,0,1,682.49,683.325,672.66,681.14,2919486
2016/6/28,691.37,692.7399,684.85,691.26,1912280,0,1,691.37,692.7399,684.85,691.26,1912280
2016/6/29,694.26,699.5,692.6834,695.19,2156218,0,1,694.26,699.5,692.6834,695.19,2156218
2016/6/30,697.65,703.77,694.9015,703.53,2112513,0,1,697.65,703.77,694.9015,703.53,2112513
2016/7/1,705.1,712.53,703.73,710.25,1549160,0,1,705.1,712.53,703.73,710.25,1549160
2016/7/5,705.01,708.12,699.13,704.89,1422028,0,1,705.01,708.12,699.13,704.89,1422028
2016/7/6,699.84,713,699,708.97,1445126,0,1,699.84,713,699,708.97,1445126
2016/7/7,710.11,710.17,700.67,707.26,1058698,0,1,710.11,710.17,700.67,707.26,1058698
2016/7/8,710.56,717.9,708.11,717.78,1497323,0,1,710.56,717.9,708.11,717.78,1497323
2016/7/11,719.42,728.9289,718.865,727.2,1441113,0,1,719.42,728.9289,718.865,727.2,1441113
2016/7/12,731.92,735.6,727.5,732.51,1328680,0,1,731.92,735.6,727.5,732.51,1328680
2016/7/13,735.52,735.52,729.02,729.48,1021827,0,1,735.52,735.52,729.02,729.48,1021827
2016/7/14,733.94,736.14,730.59,735.8,1070351,0,1,733.94,736.14,730.59,735.8,1070351
2016/7/15,741,741,734.64,735.63,1617087,0,1,741,741,734.64,735.63,1617087
2016/7/18,737.91,755.1369,736.51,753.2,1934900,0,1,737.91,755.1369,736.51,753.2,1934900
2016/7/19,749.87,756.59,748.489,753.41,1521795,0,1,749.87,756.59,748.489,753.41,1521795
2016/7/20,754.05,760.64,754.05,757.08,1125117,0,1,754.05,760.64,754.05,757.08,1125117
2016/7/21,757,758.15,751.52,754.41,953053,0,1,757,758.15,751.52,754.41,953053
2016/7/22,757.32,759.45,752.655,759.28,1046024,0,1,757.32,759.45,752.655,759.28,1046024
2016/7/25,757.68,759.8249,754.07,757.52,1073310,0,1,757.68,759.8249,754.07,757.52,1073310
2016/7/26,757.52,759.26,752.7503,757.65,1189573,0,1,757.52,759.26,752.7503,757.65,1189573
2016/7/27,758.97,764.45,755.93,761.97,1608589,0,1,758.97,764.45,755.93,761.97,1608589
2016/7/28,768.84,768.97,759.09,765.84,3673221,0,1,768.84,768.97,759.09,765.84,3673221
2016/7/29,797.71,803.94,790,791.34,5090527,0,1,797.71,803.94,790,791.34,5090527
2016/8/1,786.67,807.49,785.04,800.94,3029658,0,1,786.67,807.49,785.04,800.94,3029658
2016/8/2,797.33,802.32,794.53,800.12,1996354,0,1,797.33,802.32,794.53,800.12,1996354
2016/8/3,796.47,799.54,793.02,798.92,1461025,0,1,796.47,799.54,793.02,798.92,1461025
2016/8/4,798.24,800.2,793.92,797.25,1076031,0,1,798.24,800.2,793.92,797.25,1076031
2016/8/5,800.11,807.22,797.81,806.93,1807271,0,1,800.11,807.22,797.81,806.93,1807271
2016/8/8,806,807.6,801.69,805.23,1221609,0,1,806,807.6,801.69,805.23,1221609
2016/8/9,804.49,813.33,804.06,807.48,1607685,0,1,804.49,813.33,804.06,807.48,1607685
2016/8/10,807.05,810.879,806.49,808.49,918514,0,1,807.05,810.879,806.49,808.49,918514
2016/8/11,810.47,813.879,806,808.2,1282274,0,1,810.47,813.879,806,808.2,1282274
2016/8/12,805.09,807.19,803.64,807.05,897283,0,1,805.09,807.19,803.64,807.05,897283
2016/8/15,807.21,811.36,804.03,805.96,930074,0,1,807.21,811.36,804.03,805.96,930074
2016/8/16,803.5,804.26,797,801.19,1057897,0,1,803.5,804.26,797,801.19,1057897
2016/8/17,800,805.63,796.3,805.42,1066070,0,1,800,805.63,796.3,805.42,1066070
2016/8/18,805.36,808,801.63,802.75,865160,0,1,805.36,808,801.63,802.75,865160
2016/8/19,799.79,801.23,796.88,799.65,1120763,0,1,799.79,801.23,796.88,799.65,1120763
2016/8/22,798.51,799.3,794.33,796.95,853365,0,1,798.51,799.3,794.33,796.95,853365
2016/8/23,800.48,801,795.99,796.59,917513,0,1,800.48,801,795.99,796.59,917513
2016/8/24,796.86,798.46,790.76,793.6,1284437,0,1,796.86,798.46,790.76,793.6,1284437
2016/8/25,792,794.72,787.23,791.3,1202680,0,1,792,794.72,787.23,791.3,1202680
2016/8/26,792.49,799.4,789.4069,793.22,1248881,0,1,792.49,799.4,789.4069,793.22,1248881
2016/8/29,793.05,798.52,790.32,795.82,773698,0,1,793.05,798.52,790.32,795.82,773698
2016/8/30,792.88,798,789.47,791.92,1167413,0,1,792.88,798,789.47,791.92,1167413
2016/8/31,789.6,791.57,787.2,789.85,1071420,0,1,789.6,791.57,787.2,789.85,1071420
2016/9/1,791.98,792.89,786.33,791.4,1303460,0,1,791.98,792.89,786.33,791.4,1303460
2016/9/2,795.27,797.1,793.26,796.87,1349896,0,1,795.27,797.1,793.26,796.87,1349896
2016/9/6,798.39,810.89,795.43,808.02,1989537,0,1,798.39,810.89,795.43,808.02,1989537
2016/9/7,807.93,810.6,803.72,807.99,1145724,0,1,807.93,810.6,803.72,807.99,1145724
2016/9/8,805.22,808.42,801.0101,802.84,1177660,0,1,805.22,808.42,801.0101,802.84,1177660
2016/9/9,798.77,801.75,788.05,788.48,1887633,0,1,798.77,801.75,788.05,788.48,1887633
2016/9/12,784.52,800.17,783.5,798.82,1863737,0,1,784.52,800.17,783.5,798.82,1863737
2016/9/13,794.01,795.79,784.33,788.72,1809044,0,1,794.01,795.79,784.33,788.72,1809044
2016/9/14,787.53,796.33,787.53,790.46,1313912,0,1,787.53,796.33,787.53,790.46,1313912
2016/9/15,790.01,803.645,788.66,801.23,1566360,0,1,790.01,803.645,788.66,801.23,1566360
2016/9/16,799.02,799.02,793.62,797.97,2130571,0,1,799.02,799.02,793.62,797.97,2130571
2016/9/19,801.11,803.99,793.56,795.39,1149522,0,1,801.11,803.99,793.56,795.39,1149522
2016/9/20,800,802.75,798.26,799.78,1050041,0,1,800,802.75,798.26,799.78,1050041
2016/9/21,801.26,805.91,796.03,805.03,1348476,0,1,801.26,805.91,796.03,805.03,1348476
2016/9/22,810,819.06,807.71,815.95,1759290,0,1,810,819.06,807.71,815.95,1759290
2016/9/23,815.14,817,812.73,814.96,1411673,0,1,815.14,817,812.73,814.96,1411673
2016/9/26,809.82,810.08,800.45,802.65,1472732,0,1,809.82,810.08,800.45,802.65,1472732
2016/9/27,801.83,813.49,801.83,810.73,1367271,0,1,801.83,813.49,801.83,810.73,1367271
2016/9/28,804.08,810.25,802.7803,810.06,1470280,0,1,804.08,810.25,802.7803,810.06,1470280
2016/9/29,807.23,813.91,800.855,802.64,1349974,0,1,807.23,813.91,800.855,802.64,1349974
2016/9/30,803.6,808.09,801.5,804.06,1660201,0,1,803.6,808.09,801.5,804.06,1660201
2016/10/3,802.55,803.54,796.23,800.38,1489212,0,1,802.55,803.54,796.23,800.38,1489212
2016/10/4,805,806.5,799.67,802.79,1258706,0,1,805,806.5,799.67,802.79,1258706
2016/10/5,806,808.5,800.71,801.23,1213820,0,1,806,808.5,800.71,801.23,1213820
2016/10/6,804.08,806.945,800.51,803.08,1099909,0,1,804.08,806.945,800.51,803.08,1099909
2016/10/7,805.93,805.94,796.82,800.71,1163899,0,1,805.93,805.94,796.82,800.71,1163899
2016/10/10,803.93,817.38,802.24,814.17,1496115,0,1,803.93,817.38,802.24,814.17,1496115
2016/10/11,814.17,819.86,807.37,809.57,1721575,0,1,814.17,819.86,807.37,809.57,1721575
2016/10/12,811.96,814.5,808.5545,811.77,907876,0,1,811.96,814.5,808.5545,811.77,907876
2016/10/13,806.07,806.56,798.62,804.08,1368981,0,1,806.07,806.56,798.62,804.08,1368981
2016/10/14,807.45,810.09,802.32,804.6,1111934,0,1,807.45,810.09,802.32,804.6,1111934
2016/10/17,805.99,813.49,803.83,806.84,1056367,0,1,805.99,813.49,803.83,806.84,1056367
2016/10/18,814.21,828.81,813.33,821.49,2289265,0,1,814.21,828.81,813.33,821.49,2289265
2016/10/19,824.52,829.81,823.205,827.09,1500142,0,1,824.52,829.81,823.205,827.09,1500142
2016/10/20,827.56,828.465,820.55,821.63,1393870,0,1,827.56,828.465,820.55,821.63,1393870
2016/10/21,820,824.29,818.31,824.06,1615814,0,1,820,824.29,818.31,824.06,1615814
2016/10/24,830.09,837.94,829.04,835.74,1447616,0,1,830.09,837.94,829.04,835.74,1447616
2016/10/25,838.5,838.5,825.3005,828.55,1890712,0,1,838.5,838.5,825.3005,828.55,1890712
2016/10/26,827.12,827.71,816.35,822.1,1794868,0,1,827.12,827.71,816.35,822.1,1794868
2016/10/27,823.01,826.58,814.61,817.35,2973486,0,1,823.01,826.58,814.61,817.35,2973486
2016/10/28,829.94,839,817,819.56,4354884,0,1,829.94,839,817,819.56,4354884
2016/10/31,822.43,822.63,808,809.9,2242679,0,1,822.43,822.63,808,809.9,2242679
2016/11/1,810.87,813.96,798.26,805.48,2355890,0,1,810.87,813.96,798.26,805.48,2355890
2016/11/2,806.76,806.76,785,788.42,2350736,0,1,806.76,806.76,785,788.42,2350736
2016/11/3,784.5,790,778.63,782.19,2175216,0,1,784.5,790,778.63,782.19,2175216
2016/11/4,771.3,788.48,771.0043,781.1,1970603,0,1,771.3,788.48,771.0043,781.1,1970603
2016/11/7,794.95,805,792.9,802.03,1992570,0,1,794.95,805,792.9,802.03,1992570
2016/11/8,802.03,816.04,799.62,811.98,1769069,0,1,802.03,816.04,799.62,811.98,1769069
2016/11/9,801.83,811.71,792.035,805.59,3098510,0,1,801.83,811.71,792.035,805.59,3098510
2016/11/10,810,810.06,768.23,780.29,5909609,0,1,810,810.06,768.23,780.29,5909609
2016/11/11,776.81,777.29,765.54,771.75,3592641,0,1,776.81,777.29,765.54,771.75,3592641
2016/11/14,771.76,771.78,743.59,753.22,3688274,0,1,771.76,771.78,743.59,753.22,3688274
2016/11/15,765.47,780.2376,765.22,775.16,2943889,0,1,765.47,780.2376,765.22,775.16,2943889
2016/11/16,781.84,783.5,766.33,779.98,1798360,0,1,781.84,783.5,766.33,779.98,1798360
2016/11/17,782.5,788.9,779.85,786.16,1533679,0,1,782.5,788.9,779.85,786.16,1533679
2016/11/18,787.17,791.29,775.35,775.97,1806264,0,1,787.17,791.29,775.35,775.97,1806264
2016/11/21,778.1,786.55,776.3,784.8,1630835,0,1,778.1,786.55,776.3,784.8,1630835
2016/11/22,788.99,793.77,783.74,785,1394174,0,1,788.99,793.77,783.74,785,1394174
2016/11/23,789.52,789.52,772.65,779,1312981,0,1,789.52,789.52,772.65,779,1312981
2016/11/25,782.61,782.9,778.19,780.23,613549,0,1,782.61,782.9,778.19,780.23,613549
2016/11/28,778.35,799.74,778.1,785.79,2575432,0,1,778.35,799.74,778.1,785.79,2575432
2016/11/29,788.38,796.44,785.34,789.44,1561981,0,1,788.38,796.44,785.34,789.44,1561981
2016/11/30,789.1,791.51,773.145,775.88,2279054,0,1,789.1,791.51,773.145,775.88,2279054
2016/12/1,778.55,778.6,753.36,764.33,2867074,0,1,778.55,778.6,753.36,764.33,2867074
2016/12/2,761.9,770.5,759,764.46,1718846,0,1,761.9,770.5,759,764.46,1718846
2016/12/5,770,780,766.9686,778.22,1688473,0,1,770,780,766.9686,778.22,1688473
2016/12/6,780.19,785.28,773.32,776.18,1734099,0,1,780.19,785.28,773.32,776.18,1734099
2016/12/7,779.95,792,773.53,791.47,2029415,0,1,779.95,792,773.53,791.47,2029415
2016/12/8,792.95,799,787.905,795.17,1612531,0,1,792.95,799,787.905,795.17,1612531
2016/12/9,799.3,809.95,798.05,809.45,1904463,0,1,799.3,809.95,798.05,809.45,1904463
2016/12/12,804.82,811.35,804.5311,807.9,1628602,0,1,804.82,811.35,804.5311,807.9,1628602
2016/12/13,812.39,824.3,811.94,815.34,2128210,0,1,812.39,824.3,811.94,815.34,2128210
2016/12/14,815.92,824.26,812.78,817.89,1799654,0,1,815.92,824.26,812.78,817.89,1799654
2016/12/15,817.36,823,812,815.65,1769719,0,1,817.36,823,812,815.65,1769719
2016/12/16,818.31,819.2,808.12,809.84,2598866,0,1,818.31,819.2,808.12,809.84,2598866
2016/12/19,809.28,816.22,804.5,812.5,1263581,0,1,809.28,816.22,804.5,812.5,1263581
2016/12/20,813.37,816.49,811,815.2,1271883,0,1,813.37,816.49,811,815.2,1271883
2016/12/21,815.72,815.72,805.1,812.2,1459628,0,1,815.72,815.72,805.1,812.2,1459628
2016/12/22,809.1,811.07,806.03,809.68,1132119,0,1,809.1,811.07,806.03,809.68,1132119
2016/12/23,808.01,810.9696,805.11,807.8,765537,0,1,808.01,810.9696,805.11,807.8,765537
2016/12/27,808.68,816,805.8,809.93,975962,0,1,808.68,816,805.8,809.93,975962
2016/12/28,813.33,813.33,802.44,804.57,1214756,0,1,813.33,813.33,802.44,804.57,1214756
2016/12/29,802.33,805.75,798.144,802.88,1057392,0,1,802.33,805.75,798.144,802.88,1057392
2016/12/30,803.21,803.285,789.62,792.45,1735879,0,1,803.21,803.285,789.62,792.45,1735879
2017/1/3,800.62,811.435,796.89,808.01,1959033,0,1,800.62,811.435,796.89,808.01,1959033
2017/1/4,809.89,813.43,804.11,807.77,1515339,0,1,809.89,813.43,804.11,807.77,1515339
2017/1/5,807.5,813.74,805.92,813.02,1340535,0,1,807.5,813.74,805.92,813.02,1340535
2017/1/6,814.99,828.96,811.5,825.21,2017097,0,1,814.99,828.96,811.5,825.21,2017097
2017/1/9,826.37,830.43,821.62,827.18,1408924,0,1,826.37,830.43,821.62,827.18,1408924
2017/1/10,827.07,829.41,823.14,826.01,1197442,0,1,827.07,829.41,823.14,826.01,1197442
2017/1/11,826.62,829.9,821.47,829.86,1325394,0,1,826.62,829.9,821.47,829.86,1325394
2017/1/12,828.38,830.38,821.01,829.53,1350308,0,1,828.38,830.38,821.01,829.53,1350308
2017/1/13,831,834.65,829.52,830.94,1290182,0,1,831,834.65,829.52,830.94,1290182
2017/1/17,830,830.18,823.2001,827.46,1440905,0,1,830,830.18,823.2001,827.46,1440905
2017/1/18,829.8,829.81,824.08,829.02,1027698,0,1,829.8,829.81,824.08,829.02,1027698
2017/1/19,829,832.9999,823.96,824.37,1070454,0,1,829,832.9999,823.96,824.37,1070454
2017/1/20,829.09,829.24,824.6,828.17,1306183,0,1,829.09,829.24,824.6,828.17,1306183
2017/1/23,831.61,845.5428,828.7,844.43,2457377,0,1,831.61,845.5428,828.7,844.43,2457377
2017/1/24,846.98,851.52,842.28,849.53,1688375,0,1,846.98,851.52,842.28,849.53,1688375
2017/1/25,853.55,858.7936,849.74,858.45,1662148,0,1,853.55,858.7936,849.74,858.45,1662148
2017/1/26,859.05,861,850.5201,856.98,3493251,0,1,859.05,861,850.5201,856.98,3493251
2017/1/27,859,867,841.9,845.03,3752497,0,1,859,867,841.9,845.03,3752497
2017/1/30,837.06,837.23,821.03,823.83,3516933,0,1,837.06,837.23,821.03,823.83,3516933
2017/1/31,819.5,823.07,813.4,820.19,2020180,0,1,819.5,823.07,813.4,820.19,2020180
2017/2/1,824,824,812.25,815.24,2251047,0,1,824,824,812.25,815.24,2251047
2017/2/2,815,824.56,812.051,818.26,1689179,0,1,815,824.56,812.051,818.26,1689179
2017/2/3,823.13,826.13,819.35,820.13,1528095,0,1,823.13,826.13,819.35,820.13,1528095
2017/2/6,820.92,822.39,814.29,821.62,1350875,0,1,820.92,822.39,814.29,821.62,1350875
2017/2/7,825.5,831.92,823.2926,829.23,1666605,0,1,825.5,831.92,823.2926,829.23,1666605
2017/2/8,830.53,834.25,825.11,829.88,1302225,0,1,830.53,834.25,825.11,829.88,1302225
2017/2/9,831.73,831.98,826.5,830.06,1194238,0,1,831.73,831.98,826.5,830.06,1194238
2017/2/10,832.95,837.15,830.51,834.85,1415128,0,1,832.95,837.15,830.51,834.85,1415128
2017/2/13,837.7,841.735,836.246,838.96,1295708,0,1,837.7,841.735,836.246,838.96,1295708
2017/2/14,839.77,842,835.83,840.03,1363345,0,1,839.77,842,835.83,840.03,1363345
2017/2/15,838.81,841.7725,836.22,837.32,1357185,0,1,838.81,841.7725,836.22,837.32,1357185
2017/2/16,838.5,842.69,837.26,842.17,1005084,0,1,838.5,842.69,837.26,842.17,1005084
2017/2/17,841.31,846.94,839.78,846.55,1461210,0,1,841.31,846.94,839.78,846.55,1461210
2017/2/21,847.99,852.2,846.55,849.27,1261062,0,1,847.99,852.2,846.55,849.27,1261062
2017/2/22,848,853.79,846.7101,851.36,1224889,0,1,848,853.79,846.7101,851.36,1224889
2017/2/23,851.08,852.62,842.5,851,1386681,0,1,851.08,852.62,842.5,851,1386681
2017/2/24,847.65,848.36,842.9601,847.81,1346189,0,1,847.65,848.36,842.9601,847.81,1346189
2017/2/27,844.95,850.67,843.01,849.67,1010333,0,1,844.95,850.67,843.01,849.67,1010333
2017/2/28,847.35,848.83,841.4422,844.93,1383119,0,1,847.35,848.83,841.4422,844.93,1383119
2017/3/1,851.38,858,849.02,856.75,1818671,0,1,851.38,858,849.02,856.75,1818671
2017/3/2,856.31,856.49,848.72,849.85,1250938,0,1,856.31,856.49,848.72,849.85,1250938
2017/3/3,848.94,850.82,844.705,849.08,1006612,0,1,848.94,850.82,844.705,849.08,1006612
2017/3/6,846.86,848.94,841.17,847.27,1047872,0,1,846.86,848.94,841.17,847.27,1047872
2017/3/7,847.26,853.33,845.52,851.15,1038696,0,1,847.26,853.33,845.52,851.15,1038696
2017/3/8,853.12,856.93,851.25,853.64,1029834,0,1,853.12,856.93,851.25,853.64,1029834
2017/3/9,853.69,860.71,852.67,857.84,1347697,0,1,853.69,860.71,852.67,857.84,1347697
2017/3/10,862.7,864.229,857.61,861.405,1336585,0,1,862.7,864.229,857.61,861.405,1336585
2017/3/13,860.83,867.13,860.82,864.58,1166605,0,1,860.83,867.13,860.82,864.58,1166605
2017/3/14,863.75,867.58,860.13,865.91,1061692,0,1,863.75,867.58,860.13,865.91,1061692
2017/3/15,867.94,869.88,861.295,868.39,1332885,0,1,867.94,869.88,861.295,868.39,1332885
2017/3/16,870.53,872.71,867.52,870,1104452,0,1,870.53,872.71,867.52,870,1104452
2017/3/17,873.68,874.42,868.37,872.37,1868252,0,1,873.68,874.42,868.37,872.37,1868252
2017/3/20,869.48,870.34,864.665,867.91,1542199,0,1,869.48,870.34,864.665,867.91,1542199
2017/3/21,870.06,873.47,847.687,850.14,2537978,0,1,870.06,873.47,847.687,850.14,2537978
2017/3/22,849.48,855.35,847,849.8,1366749,0,1,849.48,855.35,847,849.8,1366749
2017/3/23,841.39,841.69,833,839.65,3287669,0,1,841.39,841.69,833,839.65,3287669
2017/3/24,842,844,829.1,835.14,2105682,0,1,842,844,829.1,835.14,2105682
2017/3/27,828.09,841.38,824.3,838.51,1935211,0,1,828.09,841.38,824.3,838.51,1935211
2017/3/28,839.69,845.4,832.265,840.63,1519202,0,1,839.69,845.4,832.265,840.63,1519202
2017/3/29,842.75,851.585,841.38,849.87,1457347,0,1,842.75,851.585,841.38,849.87,1457347
2017/3/30,851.98,852,846.77,849.48,949398,0,1,851.98,852,846.77,849.48,949398
2017/3/31,846.83,849.56,845.2445,847.8,1440982,0,1,846.83,849.56,845.2445,847.8,1440982
